,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,11642,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19742965.0,19742965.0,False,,1,,,,2024-08-21T12:26:00.000Z,59357.35882184061,26918510664.598495,-4.0297,-0.02545826,-2.28801832,-3.40737357,-12.20381249,-7.68944285,-15.0444741,1171890257712.0403,55.8908,1246504535258.65,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:01.690270
1,1027,Ethereum,ETH,ethereum,9236,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120291369.66511151,120291369.66511151,True,,2,,,,2024-08-21T12:25:00.000Z,2577.0508501626873,11918916936.908514,-2.208,-0.19981016,-2.87648649,-6.5011649,-26.49855392,-26.22646272,-34.49492078,309996976462.7097,14.7885,309996976462.71,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
2,825,Tether USDt,USDT,tether,94983,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117294453952.9654,120258419915.70276,True,,3,,,,2024-08-21T12:25:00.000Z,1.0001653146618552,47580093325.9944,-1.9945,0.00485158,-0.06568749,-0.03159395,0.00014316,0.06267111,0.06526393,117313844445.95811,5.5951,120278300395.73,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-21 14:28:01.690270
3,1839,BNB,BNB,bnb,2214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935901.6971018,145935901.6971018,False,,4,,,,2024-08-21T12:25:00.000Z,553.1671886443772,2040713740.5494719,10.6109,-0.53249525,-2.87667455,4.33304802,-7.88722817,-5.67168358,-9.54166997,80726952464.06801,3.8497,80726952464.07,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466430705.2312667,582728435.897575,True,,5,,,,2024-08-21T12:25:00.000Z,141.33765251275204,1634092354.8208833,-26.3913,-0.31416031,-3.19242026,-4.90361717,-21.78637848,5.07931028,-19.41529117,65924220937.25465,3.1442,82361469182.19,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
5,3408,USDC,USDC,usd-coin,21592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34832300485.70086,34832300485.70086,False,,6,,,,2024-08-21T12:25:00.000Z,0.9999161391612992,4838768650.256174,-1.5622,0.00059026,-0.01112298,-0.01136681,-0.01106551,-0.01238164,-0.0159862,34829379419.76825,1.6609,34829379419.77,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-21 14:28:01.690270
6,52,XRP,XRP,xrp,1369,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56113081096.0,99987342059.0,False,,7,,,,2024-08-21T12:26:00.000Z,0.5953205076128101,1134456849.2336156,-24.0318,-0.502429,-1.80565756,2.4856205,-2.95408173,22.55111444,12.58821701,33405267921.789497,1.5932,59532050761.28,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:01.690270
7,11419,Toncoin,TON,toncoin,518,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525488011.3908396,5110813859.824736,True,,8,3414166606.0,22984467180.16705,,2024-08-21T12:25:00.000Z,6.7320871628743975,239994536.22778648,-17.2353,-0.0236854,-1.59066089,-5.46273655,-4.41823116,-6.41064716,4.51022203,17001805421.47746,0.8109,34406444377.57,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
8,74,Dogecoin,DOGE,dogecoin,1041,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145624756383.70523,145624756383.70523,True,,9,,,,2024-08-21T12:26:00.000Z,0.1035693081727478,491394019.3858343,-22.5143,-0.37164744,-1.63260438,-2.3707046,-25.21792591,-16.78093854,-38.52348622,15082255271.48529,0.7192,15082255271.49,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:01.690270
9,1958,TRON,TRX,tron,1013,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86913249706.19148,86913425699.51657,True,,10,71659659264.0,11790834484.486393,,2024-08-21T12:25:00.000Z,0.16453936015866336,1872719223.8463748,122.7678,-0.623266,9.66329928,25.97562146,22.47781862,37.48168637,39.71786082,14300650495.966883,0.682,14300679453.8,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
10,2010,Cardano,ADA,cardano,1229,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35948591607.535,37143587993.987,False,,11,,,,2024-08-21T12:25:00.000Z,0.3513453924933044,273715607.82336867,27.9639,0.0346047,1.6640912,2.64923368,-19.79961873,-6.81200013,-27.58150022,12630372027.930893,0.6024,15810542662.2,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
11,5805,Avalanche,AVAX,avalanche,766,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404768827.3934046,444771927.3934046,False,,12,,,,2024-08-21T12:25:00.000Z,22.940528090392544,302635004.6512578,41.6476,0.1380881,3.69602826,5.92682387,-29.14906413,-10.92652421,-42.85950578,9285610654.93365,0.4429,16419653593.88,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
12,5994,Shiba Inu,SHIB,shiba-inu,859,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270344160087.4,589519059471796.2,False,,13,,,,2024-08-21T12:25:00.000Z,1.3679916212706053e-05,172606437.74087057,-14.7509,-0.1593409,-0.70619044,-1.61836987,-23.44294067,-24.21972003,-46.56796565,8061168934.742455,0.3845,8064571339.37,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-21 14:28:01.690270
13,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1483502974.307109,1483502974.307109,True,,14,1483502974.3068032,6723935483.1102,,2024-08-21T12:25:00.000Z,4.5324718585428485,85859210.36493476,-17.3723,-0.26983635,-0.21761888,0.34149894,-28.31379175,-21.06232923,-39.74736633,6723935483.111587,0.3207,6723935483.11,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
14,1831,Bitcoin Cash,BCH,bitcoin-cash,913,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19749856.25,19749856.25,False,,15,,,,2024-08-21T12:25:00.000Z,336.99806866139033,215511569.96695018,28.4005,-0.15347513,-1.36099586,-2.79807988,-14.03294361,-13.09235708,-33.73088957,6655663412.590089,0.3174,7076959441.89,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:01.690270
0,1,Bitcoin,BTC,bitcoin,11642,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19742965.0,19742965.0,False,,1,,,,2024-08-21T12:26:00.000Z,59357.35882184061,26918510664.598495,-4.0297,-0.02545826,-2.28801832,-3.40737357,-12.20381249,-7.68944285,-15.0444741,1171890257712.0403,55.8908,1246504535258.65,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:31.924473
1,1027,Ethereum,ETH,ethereum,9236,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120291369.66511151,120291369.66511151,True,,2,,,,2024-08-21T12:25:00.000Z,2577.0508501626873,11918916936.908514,-2.208,-0.19981016,-2.87648649,-6.5011649,-26.49855392,-26.22646272,-34.49492078,309996976462.7097,14.7885,309996976462.71,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
2,825,Tether USDt,USDT,tether,94983,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117294453952.9654,120258419915.70276,True,,3,,,,2024-08-21T12:25:00.000Z,1.0001653146618552,47580093325.9944,-1.9945,0.00485158,-0.06568749,-0.03159395,0.00014316,0.06267111,0.06526393,117313844445.95811,5.5951,120278300395.73,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-21 14:28:31.924473
3,1839,BNB,BNB,bnb,2214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935901.6971018,145935901.6971018,False,,4,,,,2024-08-21T12:25:00.000Z,553.1671886443772,2040713740.5494719,10.6109,-0.53249525,-2.87667455,4.33304802,-7.88722817,-5.67168358,-9.54166997,80726952464.06801,3.8497,80726952464.07,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466430705.2312667,582728435.897575,True,,5,,,,2024-08-21T12:25:00.000Z,141.33765251275204,1634092354.8208833,-26.3913,-0.31416031,-3.19242026,-4.90361717,-21.78637848,5.07931028,-19.41529117,65924220937.25465,3.1442,82361469182.19,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
5,3408,USDC,USDC,usd-coin,21592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34832300485.70086,34832300485.70086,False,,6,,,,2024-08-21T12:25:00.000Z,0.9999161391612992,4838768650.256174,-1.5622,0.00059026,-0.01112298,-0.01136681,-0.01106551,-0.01238164,-0.0159862,34829379419.76825,1.6609,34829379419.77,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-21 14:28:31.924473
6,52,XRP,XRP,xrp,1369,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56113081096.0,99987342059.0,False,,7,,,,2024-08-21T12:26:00.000Z,0.5953205076128101,1134456849.2336156,-24.0318,-0.502429,-1.80565756,2.4856205,-2.95408173,22.55111444,12.58821701,33405267921.789497,1.5932,59532050761.28,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:31.924473
7,11419,Toncoin,TON,toncoin,518,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2525488011.3908396,5110813859.824736,True,,8,3414166606.0,22984467180.16705,,2024-08-21T12:25:00.000Z,6.7320871628743975,239994536.22778648,-17.2353,-0.0236854,-1.59066089,-5.46273655,-4.41823116,-6.41064716,4.51022203,17001805421.47746,0.8109,34406444377.57,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
8,74,Dogecoin,DOGE,dogecoin,1041,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145624756383.70523,145624756383.70523,True,,9,,,,2024-08-21T12:26:00.000Z,0.1035693081727478,491394019.3858343,-22.5143,-0.37164744,-1.63260438,-2.3707046,-25.21792591,-16.78093854,-38.52348622,15082255271.48529,0.7192,15082255271.49,,2024-08-21T12:26:00.000Z,,,,,,2024-08-21 14:28:31.924473
9,1958,TRON,TRX,tron,1013,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86913249706.19148,86913425699.51657,True,,10,71659659264.0,11790834484.486393,,2024-08-21T12:25:00.000Z,0.16453936015866336,1872719223.8463748,122.7678,-0.623266,9.66329928,25.97562146,22.47781862,37.48168637,39.71786082,14300650495.966883,0.682,14300679453.8,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
10,2010,Cardano,ADA,cardano,1229,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35948591607.535,37143587993.987,False,,11,,,,2024-08-21T12:25:00.000Z,0.3513453924933044,273715607.82336867,27.9639,0.0346047,1.6640912,2.64923368,-19.79961873,-6.81200013,-27.58150022,12630372027.930893,0.6024,15810542662.2,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
11,5805,Avalanche,AVAX,avalanche,766,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,404768827.3934046,444771927.3934046,False,,12,,,,2024-08-21T12:25:00.000Z,22.940528090392544,302635004.6512578,41.6476,0.1380881,3.69602826,5.92682387,-29.14906413,-10.92652421,-42.85950578,9285610654.93365,0.4429,16419653593.88,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
12,5994,Shiba Inu,SHIB,shiba-inu,859,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270344160087.4,589519059471796.2,False,,13,,,,2024-08-21T12:25:00.000Z,1.3679916212706053e-05,172606437.74087057,-14.7509,-0.1593409,-0.70619044,-1.61836987,-23.44294067,-24.21972003,-46.56796565,8061168934.742455,0.3845,8064571339.37,,2024-08-21T12:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-08-21 14:28:31.924473
13,6636,Polkadot,DOT,polkadot-new,802,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1483502974.307109,1483502974.307109,True,,14,1483502974.3068032,6723935483.1102,,2024-08-21T12:25:00.000Z,4.5324718585428485,85859210.36493476,-17.3723,-0.26983635,-0.21761888,0.34149894,-28.31379175,-21.06232923,-39.74736633,6723935483.111587,0.3207,6723935483.11,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
14,1831,Bitcoin Cash,BCH,bitcoin-cash,913,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19749856.25,19749856.25,False,,15,,,,2024-08-21T12:25:00.000Z,336.99806866139033,215511569.96695018,28.4005,-0.15347513,-1.36099586,-2.79807988,-14.03294361,-13.09235708,-33.73088957,6655663412.590089,0.3174,7076959441.89,,2024-08-21T12:25:00.000Z,,,,,,2024-08-21 14:28:31.924473
0,1,Bitcoin,BTC,bitcoin,11642,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19742965.0,19742965.0,False,,1,,,,2024-08-21T12:27:00.000Z,59361.10412755033,26909912469.959267,-4.1528,-0.02269145,-2.26387659,-3.42715331,-12.21266675,-7.68181976,-15.17773133,1171964201151.5818,55.8943,1246583186678.56,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
1,1027,Ethereum,ETH,ethereum,9236,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120291369.66511151,120291369.66511151,True,,2,,,,2024-08-21T12:27:00.000Z,2576.072003684464,11924137501.202585,-2.1979,-0.22784277,-2.86356965,-6.46996964,-26.5110644,-26.22525744,-34.57610908,309879229679.1524,14.7829,309879229679.15,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
2,825,Tether USDt,USDT,tether,94983,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,117294453952.9654,120258419915.70276,True,,3,,,,2024-08-21T12:27:00.000Z,1.0002431339886226,47590979141.03901,-1.9441,0.00765165,-0.02394701,-0.02986772,0.01753195,0.0675721,0.065205,117322972221.39828,5.5955,120287658825.0,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-08-21 14:29:02.323343
3,1839,BNB,BNB,bnb,2214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145935901.6971018,145935901.6971018,False,,4,,,,2024-08-21T12:27:00.000Z,553.1269996803076,2042703795.2396734,10.5832,-0.52309686,-2.89361695,4.29403105,-7.87144562,-5.67432634,-9.6166758,80721087451.35823,3.8475,80721087451.36,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
4,5426,Solana,SOL,solana,721,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,466430705.2312667,582728435.897575,True,,5,,,,2024-08-21T12:27:00.000Z,141.30972730465322,1634118237.8637395,-26.4335,-0.32243735,-3.20521032,-4.96759805,-21.82360726,5.06818718,-19.5009873,65911195762.74738,3.1435,82345196369.35,,2024-08-21T12:27:00.000Z,,,,,,2024-08-21 14:29:02.323343
5,3408,USDC,USDC,usd-coin,21592,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34832300485.70086,34832300485.70086,False,,6,,,,2024-08-21T12:27:00.000Z,0.9999603141198583,4843147327.434025,-1.4348,-0.00060274,-0.00880653,-0.00525561,0.00208531,-0.00767774,-0.01728803,34830918135.19872,1.6602,34830918135.2,,2024-08-21T12:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-08-21 14:29:02.323343
